titulo,link,data_publicacao,fonte
O algoritmo e racismo nosso de cada dia,https://piaui.folha.uol.com.br/o-algoritmo-e-racismo-nosso-de-cada-dia/,57 meses atrás,Revista Piauí
Fantástico ganha prêmio internacional por reportagem sobre erros em catálogos de reconhecimento facial,https://g1.globo.com/fantastico/noticia/2021/12/05/fantastico-ganha-premio-internacional-por-reportagem-sobre-erros-em-catalogos-de-reconhecimento-facial.ghtml,46 meses atrás,G1
Reconhecimento facial cresce no Brasil; vídeo explica como isso afeta você,https://www1.folha.uol.com.br/tec/2021/08/reconhecimento-facial-cresce-no-brasil-entenda-como-isso-afeta-voce.shtml,50 meses atrás,Folha de S.Paulo
"Além do racismo, reconhecimento facial erra mais em pessoas trans",https://www.uol.com.br/tilt/noticias/redacao/2021/02/14/nao-e-so-racismo-reconhecimento-facial-tambem-erra-mais-em-pessoas-trans.htm,55 meses atrás,UOL
"Reconhecimento facial: lado bom não compensa efeito perverso, diz sociólogo",https://www.uol.com.br/tilt/noticias/redacao/2021/08/30/entrevista-sociologo-sergio-amadeu-da-silveira.htm,49 meses atrás,UOL
"Com didatismo, ""Coded Bias"" é um ""O Dilema das Redes"" sobre falhas das IAs",https://www.uol.com.br/tilt/noticias/redacao/2021/04/10/coded-bias-da-netflix-prova-como-a-tecnologia-e-racista-e-viola-direitos.htm,53 meses atrás,UOL
Facebook desativa inteligência artificial por racismo,https://istoedinheiro.com.br/facebook-desativa-inteligencia-artificial-por-racismo,49 meses atrás,ISTOÉ DINHEIRO
Soluti desenvolve ferramenta própria de reconhecimento facial com IA,https://www.mobiletime.com.br/noticias/22/10/2021/soluti-desenvolve-ferramenta-propria-de-reconhecimento-facial-com-ia/,47 meses atrás,Mobile Time
Aplicativo Cearáprev On-line estará disponível para download a partir do dia 11,https://www.seplag.ce.gov.br/2021/01/08/aplicativo-cearaprev-on-line-estara-disponivel-para-download-a-partir-do-dia-11/,56 meses atrás,Seplag - Secretaria do Planejamento e Gestão
Instagram pedindo selfie de vídeo? Veja dicas para resolver o erro,https://www.techtudo.com.br/dicas-e-tutoriais/2021/11/instagram-pedindo-selfie-de-video-veja-dicas-para-resolver-o-erro.ghtml,46 meses atrás,TechTudo
Facebook pede desculpas após rotular vídeo de homens negros como “primatas”,https://oglobo.globo.com/economia/facebook-pede-desculpas-apos-rotular-video-de-homens-negros-como-primatas-25185838,49 meses atrás,O Globo
7 casos em que a implementação da inteligência artificial foi um fiasco,https://forbes.com.br/forbes-tech/2021/03/7-casos-em-que-a-implementacao-da-inteligencia-artificial-foi-um-fiasco/,54 meses atrás,Forbes Brasil
"'Disseram que eu era traficante', diz pedreiro preso injustamente",https://noticias.r7.com/brasilia/disseram-que-eu-era-traficante-diz-pedreiro-preso-injustamente-16122021/,45 meses atrás,R7
'Fotos que condenam': homem ficou 10 meses preso injustamente e foi tido como criminoso 9 vezes por erro de reconhecimento,https://g1.globo.com/rj/rio-de-janeiro/noticia/2021/09/30/fotos-que-condenam-homem-ficou-10-meses-preso-injustamente-e-foi-tido-como-criminoso-9-vezes-por-erro-de-reconhecimento.ghtml,48 meses atrás,G1
Como erro em harmonização facial deformou o rosto de Liziane?,https://www.gazetadigital.com.br/variedades/celebridades/como-erro-em-harmonizao-facial-deformou-o-rosto-de-liziane/668227,48 meses atrás,Gazeta Digital
"Instagram está bloqueando usuários devido a erro global em ""selfie de vídeo""",https://tecnoblog.net/noticias/instagram-esta-bloqueando-usuarios-devido-a-erro-global-em-selfie-de-video/,48 meses atrás,Tecnoblog
Nokia 3.2 começa a receber atualização para o Android 11,https://www.tudocelular.com/nokia/noticias/n172349/nokia-32-recebe-atualizacao-para-android-11.html,54 meses atrás,TudoCelular.com
Warzone – Como resolver todos os códigos de erro,https://criticalhits.com.br/games/warzone-como-resolver-todos-os-codigos-de-erro/,52 meses atrás,Critical Hits
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://cnte.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-392f,33 meses atrás,CNTE-CUT
Câmeras com reconhecimento facial no Recife podem agravar racismo e ameaçar direitos,https://www.brasildefato.com.br/2022/03/21/cameras-com-reconhecimento-facial-no-recife-podem-agravar-racismo-e-ameacar-direitos/,42 meses atrás,Brasil de Fato
Reconhecimento Facial: Entenda o impacto da Inteligência Artificial na vida da população negra,https://exame.com/esg/reconhecimento-facial-entenda-o-impacto-da-inteligencia-artificial-na-vida-da-populacao-negra/,36 meses atrás,Exame
Racismo algorítmico: Tecnologias de reconhecimento facial se tornam um pesadelo para pessoas negras,https://www.moneytimes.com.br/racismo-algoritmico-tecnologias-de-reconhecimento-facial-se-tornam-um-pesadelo-para-pessoas-negras/,44 meses atrás,Money Times
"Biometria facial não é totalmente segura, mas possui mais vantagens que desvantagens",https://jornal.usp.br/radio-usp/biometria-facial-nao-e-totalmente-segura-mas-possui-mais-vantagens-que-desvantagens/,36 meses atrás,Jornal da USP
Campanha nacional une parlamentares de 13 estados para banir reconhecimento facial,https://www.cartacapital.com.br/tecnologia/campanha-nacional-une-parlamentares-de-13-estados-para-banir-reconhecimento-facial/,39 meses atrás,CartaCapital
Projeto condiciona uso de reconhecimento facial a inviabilidade de outros meios de identificação,https://www.camara.leg.br/noticias/911976-PROJETO-CONDICIONA-USO-DE-RECONHECIMENTO-FACIAL-A-INVIABILIDADE-DE-OUTROS-MEIOS-DE-IDENTIFICACAO,36 meses atrás,Portal da Câmara dos Deputados
Câmeras de reconhecimento facial são tema de audiência na Câmara,https://www.recife.pe.leg.br/comunicacao/noticias/2022/03/cameras-de-reconhecimento-facial-sao-tema-de-audiencia-na-camara,42 meses atrás,Câmara Municipal do Recife
80% das prisões errôneas por reconhecimento facial no RJ são de negros,https://agenciabrasil.ebc.com.br/radioagencia-nacional/justica/audio/2022-01/80-das-prisoes-erroneas-por-reconhecimento-facial-no-rj-sao-de-negros,44 meses atrás,Agência Brasil
‘Tire Meu Rosto da Sua Mira’: reconhecimento facial pode ser mais uma ferramenta de violação de direitos,https://almapreta.com.br/sessao/cotidiano/tire-meu-rosto-da-sua-mira-reconhecimento-facial-pode-ser-mais-um-ferramenta-de-violacao-de-direitos/,34 meses atrás,Alma Preta Jornalismo
C6 Bank habilita reconhecimento facial para transações no app,https://www.c6bank.com.br/blog/c6-bank-habilita-reconhecimento-facial-para-transacoes-no-app,41 meses atrás,C6 Bank
"Favelas precisam de justiça racial, não de reconhecimento facial",https://diplomatique.org.br/favelas-precisam-de-justica-racial-nao-de-reconhecimento-facial/,39 meses atrás,Diplomatique
A democracia que usa reconhecimento facial para registrar os rostos de seus cidadãos,https://www.bbc.com/portuguese/vert-fut-62204528,38 meses atrás,BBC
A polêmica sobre as câmeras de reconhecimento facial,https://mobilidade.estadao.com.br/inovacao/a-polemica-sobre-as-cameras-de-reconhecimento-facial/,34 meses atrás,Estadão Mobilidade
Projeto de lei pretende vetar uso de reconhecimento facial em espaços públicos de Porto Alegre,https://gauchazh.clicrbs.com.br/porto-alegre/noticia/2022/06/projeto-de-lei-pretende-vetar-uso-de-reconhecimento-facial-em-espacos-publicos-de-porto-alegre-cl4x7apre003q0167ki8gtlxd.html,39 meses atrás,GZH
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,44 meses atrás,ResearchGate
A tecnologia de reconhecimento facial na capital da “Democracia Racial”,https://www.brasildefato.com.br/2022/06/20/a-tecnologia-de-reconhecimento-facial-na-capital-da-democracia-racial/,39 meses atrás,Brasil de Fato
"Apesar de protestos da sociedade civil, Recife licita tecnologia de reconhecimento facial",https://www.brasildefato.com.br/2022/07/04/apesar-de-protestos-da-sociedade-civil-recife-licita-tecnologia-de-reconhecimento-facial/,39 meses atrás,Brasil de Fato
Rubens Valente - Peritos alertam para prisões injustas geradas por 'comparações faciais',https://noticias.uol.com.br/colunas/rubens-valente/2022/01/01/preso-por-engano-reconhecimento-facial.htm,45 meses atrás,UOL Notícias
"Após questionamentos, Prefeitura de São Paulo suspende pregão eletrônico para contratar sistema de reconhecimento facial",https://g1.globo.com/sp/sao-paulo/noticia/2022/12/02/apos-questionamentos-prefeitura-de-sao-paulo-suspende-pregao-eletronico-para-contratar-sistema-de-reconhecimento-facial.ghtml,34 meses atrás,G1
Direitos e privacidade: como funcionam as tecnologias de reconhecimento facial?,https://www.brasildefato.com.br/2022/12/20/direitos-e-privacidade-como-funcionam-as-tecnologias-de-reconhecimento-facial/,33 meses atrás,Brasil de Fato
A influência do racismo estrutural no uso do reconhecimento fotográfico como meio de prova,https://www.conjur.com.br/2022-jan-14/limite-penal-racismo-estrutural-reconhecimento-fotografico-meio-prova/,44 meses atrás,Consultor Jurídico
Avaliar e punir: motoristas e passageiros relatam racismo na Uber,https://www.intercept.com.br/2022/08/10/motoristas-e-passageiros-negros-da-uber-relatam-expulsoes-notas-baixas-xingamentos-e-assedios/,37 meses atrás,Intercept Brasil
STJ: 90 decisões mostram fragilidade do reconhecimento de pessoas,https://www.migalhas.com.br/quentes/359391/stj-90-decisoes-mostram-fragilidade-do-reconhecimento-de-pessoas,43 meses atrás,Migalhas
Mensagem de erro exibida pelo VIDaaS pode indicar necessidade de atualização do aplicativo,https://www.crmpr.org.br/Mensagem-de-erro-exibida-pelo-VIDaaS-pode-indicar-necessidade-de-atualizacao-do-aplicativo-11-58058.shtml,33 meses atrás,CRM-PR
"80% dos réus absolvidos por erros em reconhecimento fotográfico no RJ ficaram mais de 1 ano presos, diz estudo da Defensoria Pública",https://g1.globo.com/rj/rio-de-janeiro/noticia/2022/05/05/80percent-dos-reus-absolvidos-por-erros-em-reconhecimento-fotografico-no-rj-ficaram-mais-de-1-ano-presos-diz-estudo-da-defensoria-publica.ghtml,41 meses atrás,G1
Conta gov.br: está com problemas no acesso? Veja como resolver,https://g1.globo.com/economia/noticia/2022/06/15/conta-govbr-com-problemas-no-acesso-veja-como-resolver.ghtml,39 meses atrás,G1
Foto de Michael B. Jordan aparece entre suspeitos de chacina,https://www.correiobraziliense.com.br/mundo/2022/01/4975929-foto-de-michael-b-jordan-aparece-entre-suspeitos-de-chacina.html,45 meses atrás,Correio Braziliense
Produtor cultural preso por engano no Rio recebe Medalha Tiradentes na Assembleia,https://www.brasildefato.com.br/2022/05/16/produtor-cultural-preso-por-engano-no-rio-recebe-medalha-tiradentes-na-assembleia/,40 meses atrás,Brasil de Fato
Usuários de iPhone relatam problemas com o Face ID após atualização para o iOS 16,https://www.tudocelular.com/apple/noticias/n197954/apple-ios-16-bug-face-id.html,35 meses atrás,TudoCelular.com
Consumidor é prejudicado por falhas no sistema do Detran-MG,https://www.almg.gov.br/acompanhe/noticias/arquivos/2022/07/12_consumidor_cobra_servicos_detran_e_prodemge,38 meses atrás,Portal da Assembleia Legislativa de Minas Gerais
"Reconhecimento fotográfico de réu leva a erro, diz relatório",https://www.poder360.com.br/justica/reconhecimento-fotografico-de-reu-leva-a-erro-diz-relatorio/,41 meses atrás,Poder360
STJ absolve inocente preso por 2 anos após erros em reconhecimento fotográfico,https://www.metropoles.com/brasil/stj-absolve-inocente-preso-por-2-anos-apos-erros-em-reconhecimento-fotografico,40 meses atrás,Metrópoles
Peritos alertam que aplicativos de reconhecimento facial não são provas periciais,https://www.gazetadigital.com.br/editorias/cidades/peritos-alertam-que-aplicativos-de-reconhecimento-facial-no-so-provas-periciais/684913,42 meses atrás,Gazeta Digital
Relembre casos em que inocentes foram presos por engano pela polícia no Rio,https://oglobo.globo.com/rio/relembre-casos-em-que-inocentes-foram-presos-por-engano-pela-policia-no-rio-2-25386459,43 meses atrás,O Globo
Valores a receber: veja como resolver falhas no Banco Central e no gov.br,https://www1.folha.uol.com.br/mercado/2022/03/como-resolver-falhas-no-banco-central-e-no-govbr.shtml,43 meses atrás,Folha de S.Paulo
“Smart Sampa”: entenda a polêmica do edital de monitoramento facial em São Paulo,https://olhardigital.com.br/2022/11/30/pro/smart-sampa-entenda-a-polemica-do-edital-de-monitoramento-facial-em-sao-paulo/,34 meses atrás,Olhar Digital
Erros no cadastro do Gov.br impedem acesso a serviços públicos e ao sistema do dinheiro a receber do BC. Saiba o que fazer,https://extra.globo.com/economia-e-financas/erros-no-cadastro-do-govbr-impedem-acesso-servicos-publicos-ao-sistema-do-dinheiro-receber-do-bc-saiba-que-fazer-25370164.html,44 meses atrás,Extra online
"Preso por erro em reconhecimento fotográfico, policial é afastado da PM por ter faltado etapa do concurso",https://g1.globo.com/rj/rio-de-janeiro/noticia/2022/06/08/preso-por-erro-em-reconhecimento-fotografico-policial-e-afastado-da-pm-por-ter-faltado-etapa-do-concurso.ghtml,39 meses atrás,G1
'Dinheiro esquecido': usuários relatam dificuldades para validar fotos na hora do cadastramento,https://g1.globo.com/economia/noticia/2022/03/08/dinheiro-esquecido-usuarios-relatam-dificuldades-para-validar-fotos-para-resgatar-valores.ghtml,42 meses atrás,G1
Banco Central: cadastro para mudar conta no gov.br tem falhas,https://www1.folha.uol.com.br/mercado/2022/02/banco-central-cadastro-para-mudar-conta-no-govbr-tem-falhas.shtml,43 meses atrás,Folha de S.Paulo
Como consertar o erro err_unknown_url_scheme,https://canaltech.com.br/navegadores/como-consertar-o-erro-errunknownurlscheme/,35 meses atrás,Canaltech
Reconhecimento facial: como a tecnologia se expandiu,https://www.thalesgroup.com/pt-pt/markets/digital-identity-and-security/government/inspired/history-of-facial-recognition,27 meses atrás,Thales Group
'Me urinei de medo ao ser levada no camburão da PM por erro de IA',https://www.uol.com.br/tilt/noticias/redacao/2023/11/15/erro-camera-reconhecimento-facial.htm,22 meses atrás,UOL
Não reconhecimento da biometria facial no aplicativo SOUGOV.BR,https://www.gov.br/servidor/pt-br/acesso-a-informacao/faq/sou-gov.br/prova-de-vida/nao-reconhecimento-da-biometria-facial,23 meses atrás,GOV.BR
"Reconhecimento facial endossa preconceito algorítmico, afirmam especialistas",https://dplnews.com/reconhecimento-facial-endossa-preconceito-algoritmico-afirmam-especialistas/,27 meses atrás,DPL News
Tecnologia de Reconhecimento Facial e Segurança Pública nas Capitai...,https://journals.openedition.org/cs/8111,32 meses atrás,OpenEdition Journals
RJ: Jovem negro acusado por reconhecimento facial é inocentado pela terceira vez,https://www.brasildefato.com.br/2023/10/06/rj-jovem-negro-acusado-por-reconhecimento-facial-e-inocentado-pela-terceira-vez/,24 meses atrás,Brasil de Fato
"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias",https://g1.globo.com/ba/bahia/noticia/2023/09/01/com-mais-de-mil-prisoes-na-ba-sistema-de-reconhecimento-facial-e-criticado-por-racismo-algoritmico-inocente-ficou-preso-por-26-dias.ghtml,25 meses atrás,G1
Reconhecimento facial: prisões no Carnaval reacendem o debate de uma tecnologia com altas taxas de erros,https://revistaafirmativa.com.br/reconhecimento-facial-prisoes-no-carnaval-reacendem-o-debate-de-uma-tecnologia-com-altas-taxas-de-erros/,31 meses atrás,Revista Afirmativa
"Após falhas, reconhecimento facial é proibido em rede de lojas dos EUA",https://olhardigital.com.br/2023/12/22/seguranca/apos-falhas-reconhecimento-facial-e-proibido-em-rede-de-lojas-dos-eua/,21 meses atrás,Olhar Digital
Reconhecimento facial está presente em todos os estados do Brasil,https://agenciabrasil.ebc.com.br/geral/noticia/2023-08/reconhecimento-facial-esta-presente-em-todos-os-estados-do-brasil,25 meses atrás,Agência Brasil
"Erros no reconhecimento de pessoas presas recaem sobre negros, diz estudo",https://www.cnj.jus.br/erros-no-reconhecimento-de-pessoas-presas-recaem-sobre-negros-diz-estudo/,29 meses atrás,Portal CNJ
Reconhecimento facial no Paraná impõe monitoramento de emoções em escolas,https://apublica.org/2023/10/reconhecimento-facial-no-parana-impoe-monitoramento-de-emocoes-em-escolas/,23 meses atrás,Agência Pública
Riscos decorrentes do reconhecimento facial em espaços públicos,https://www.conjur.com.br/2023-abr-05/escritos-mulher-riscos-decorrentes-reconhecimento-facial-espacos-publicos/,30 meses atrás,Consultor Jurídico
Aplicativo e-Título libera novos serviços e conferência biométrica facial pelo celular,https://www.tre-sp.jus.br/comunicacao/noticias/2023/Maio/aplicativo-e-titulo-libera-novos-servicos-e-conferencia-biometrica-facial-pelo-celular,28 meses atrás,Tribunal Regional Eleitoral de São Paulo
MP recomenda suspensão do programa que utiliza câmeras de reconhecimento facial,https://www.cnnbrasil.com.br/nacional/mp-recomenda-suspensao-do-programa-que-utiliza-cameras-de-reconhecimento-facial/,24 meses atrás,CNN Brasil
Reconhecimento facial e o racismo na segurança pública do País,https://summitmobilidade.estadao.com.br/compartilhando-o-caminho/reconhecimento-facial-e-o-racismo-na-seguranca-publica-do-pais/,27 meses atrás,Summit Mobilidade
"Reconhecimento facial ainda tem muitas falhas, em especial nos smartphones Android",https://pplware.sapo.pt/smartphones-tablets/reconhecimento-facial-ainda-tem-muitas-falhas-em-especial-nos-smartphones-android/,27 meses atrás,Pplware
Homem negro é preso após erro em tecnologia de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2023/01/06/homem-negro-e-preso-apos-erro-em-tecnologia-de-reconhecimento-facial.htm,33 meses atrás,UOL
"Tecnologias de reconhecimento facial deveriam ser banidas do Brasil, diz ativista",https://www.brasildefato.com.br/podcast/bem-viver/2023/12/04/tecnologias-de-reconhecimento-facial-deveriam-ser-banidas-do-brasil-diz-ativista/,22 meses atrás,Brasil de Fato
"Grávida e presa por engano: quem é a mulher acusada de roubo por erro em tecnologia de reconhecimento facial, nos EUA",https://oglobo.globo.com/mundo/epoca/noticia/2023/08/07/gravida-e-presa-por-engano-quem-e-a-mulher-acusada-de-roubo-por-erro-em-tecnologia-de-reconhecimento-facial-nos-eua.ghtml,26 meses atrás,O Globo
"É inaceitável que uma pessoa negra passe dias presa por erro tecnológico, diz intelectual americana",https://www1.folha.uol.com.br/tec/2023/12/e-inaceitavel-que-uma-pessoa-negra-passe-dias-presa-por-erro-tecnologico-diz-intelectual-americana.shtml,21 meses atrás,Folha de S.Paulo
Minority Report? Reconhecimento facial anticrime em SP levanta debate,"https://www.terra.com.br/byte/minority-report-reconhecimento-facial-anticrime-em-sp-levanta-debate,02d91ea1d3dbe0f1c5afb6e00ecbac13fikg5met.html",31 meses atrás,Terra
"PM ""se confunde"" e prende mulher em festa após erro da IA",https://www.poder360.com.br/seguranca-publica/pm-se-confunde-e-prende-mulher-em-festa-apos-erro-da-ia/,22 meses atrás,Poder360
Linda repudia uso de bandeira de Israel e erro de tecnologia usada pela SSP,https://al.se.leg.br/linda-repudia-uso-de-bandeira-de-israel-e-erro-de-tecnologia-usada-pela-ssp/,23 meses atrás,Assembleia Legislativa de Sergipe
PM do Rio quer expansão do reconhecimento facial e acesso a câmeras privadas,https://www1.folha.uol.com.br/cotidiano/2023/09/pm-do-rio-quer-expansao-do-reconhecimento-facial-e-acesso-a-cameras-privadas.shtml,24 meses atrás,Folha de S.Paulo
STJ vê falha grave em reconhecimento fotográfico e manda soltar porteiro acusado em 62 processos,https://www.stj.jus.br/sites/portalp/Paginas/Comunicacao/Noticias/2023/10052023-STJ-ve-falha-grave-em-reconhecimento-fotografico-e-manda-soltar-porteiro-acusado-em-62-processos.aspx,28 meses atrás,Superior Tribunal de Justiça
"Celulares da Xiaomi são os que mais têm brechas no reconhecimento facial, diz estudo",https://www.tudocelular.com/curiosidade/noticias/n207942/celulares-da-xiaomi-sao-os-que-mais-tem-brechas-no-reconhecimento-facial-diz-estudo.html,27 meses atrás,TudoCelular.com
A Inteligência Artificial é racista? Instituto lança campanha e alerta,https://desinformante.com.br/inteligencia-artificial-racista-campanha/,23 meses atrás,desinformante
Erros do INSS: veja os mais comuns e as principais causas,https://blog.picpay.com/erros-do-inss/,22 meses atrás,Blog do PicPay
Jovem acusado três vezes por roubo após reconhecimento por foto é novamente inocentado,https://oglobo.globo.com/rio/noticia/2023/10/02/jovem-acusado-tres-vezes-por-roubo-apos-reconhecimento-por-foto-e-novamente-inocentado.ghtml,24 meses atrás,O Globo
Programa de reconhecimento facial erra ao apontar mulher como suspeita de crime,https://www.tudocelular.com/seguranca/noticias/n209846/reconhecimento-facial-erra-e-acusa-mulher-nos-eua.html,26 meses atrás,TudoCelular.com
Foi presa! IA confunde mulher com foragida da Justiça em Aracaju,https://olhardigital.com.br/2023/11/16/pro/foi-presa-ia-confunde-mulher-com-foragida-da-justica-em-aracaju/,22 meses atrás,Olhar Digital
Conheça Natália Balbino: atriz da Vila Cruzeiro (RJ) em cartaz nos cinemas com “Medusa”,https://www.brasildefato.com.br/2023/04/13/conheca-natalia-balbino-atriz-da-vila-cruzeiro-rj-em-cartaz-nos-cinemas-com-medusa/,29 meses atrás,Brasil de Fato
O que fazer se a conta Gov.br for bloqueada? Veja como recuperar,https://einvestidor.estadao.com.br/educacao-financeira/conta-gov-bloqueada-o-que-fazer-como-recuperar/,25 meses atrás,Estadão E-Investidor
"Após plásticas, Rico Melquíades diz que aplicativo de banco não o reconhece mais","https://www.terra.com.br/diversao/gente/apos-plasticas-rico-melquiades-diz-que-aplicativo-de-banco-nao-o-reconhece-mais,002c8acc89172a2fdc60ae02ff2cf94577qwy5sc.html",23 meses atrás,Terra
STF e STJ divergem em reconhecimento e geram insegurança jurídica,https://www.conjur.com.br/2023-jul-31/stf-stj-divergem-reconhecimento-geram-inseguranca-juridica/,26 meses atrás,Consultor Jurídico
Implicações éticas e Inteligência Artificial (AI) Generativa – Parte II,https://www.migalhas.com.br/coluna/migalhas-de-protecao-de-dados/382002/implicacoes-eticas-e-inteligencia-artificial-generativa--parte-ii,31 meses atrás,Migalhas
Como liberar o acesso no Caixa Tem,https://tecnoblog.net/responde/como-liberar-o-acesso-no-caixa-tem/,32 meses atrás,Tecnoblog
Mulher diz que foi confundida com foragida por câmera de reconhecimento facial,https://www.f5news.com.br/cotidiano/mulher-diz-que-foi-confundida-com-foragida-por-camera-de-reconhecimento-facial.html,23 meses atrás,F5 News
Slides para aula de Geografia disponibilizados pelo governo trazem erros crassos de conceito e gramática,https://appsindicato.org.br/slides-para-aula-de-geografia-disponibilizados-pelo-governo-trazem-erros-crassos-de-conceito-e-gramatica/,24 meses atrás,APP-Sindicato
Tecnologias biométricas: os dilemas do reconhecimento facial nos estádios,https://theconversation.com/tecnologias-biometricas-os-dilemas-do-reconhecimento-facial-nos-estadios-238043,12 meses atrás,The Conversation
Erro em reconhecimento facial constrange psicóloga em conferência,https://defensoria.rj.def.br/noticia/detalhes/29955-Erro-em-reconhecimento-facial-constrange-psicologa-em-conferencia,14 meses atrás,Defensoria Pública do Rio de Janeiro
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Reconhecimento facial: erros expõem falta de transparência e viés racista,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/04/28/reconhecimento-facial-erros-falta-de-transparencia.htm,17 meses atrás,UOL Notícias
"Reconhecimento facial têm alto índice de erro e viés racista e transfóbico, dizem especialistas",https://ponte.org/reconhecimento-facial-tem-alto-indice-de-erro-e-vies-racista-e-transfobico-dizem-especialistas/,11 meses atrás,Ponte Jornalismo
Mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,http://nosmulheresdaperiferia.com.br/mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos/,19 meses atrás,"Nós, mulheres da periferia"
Georgeo Passos lamenta erro de reconhecimento facial em estádio,https://al.se.leg.br/georgeo-passos-lamenta-erro-de-reconhecimento-facial-em-estadio/,17 meses atrás,Assembleia Legislativa de Sergipe
"Abordagens por reconhecimento facial têm 10% de falsos positivos, diz PM na Alerj",https://www.brasildefato.com.br/2024/09/04/abordagens-por-reconhecimento-facial-tem-10-de-falsos-positivos-diz-pm-na-alerj/,13 meses atrás,Brasil de Fato
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://www.conjur.com.br/2024-jan-15/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/,20 meses atrás,Consultor Jurídico
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles
Morador do Alemão é abordado por policiais em Bonsucesso devido a erro de reconhecimento facial,https://vozdascomunidades.com.br/casos-de-policia/morador-do-alemao-e-abordado-por-policiais-em-bonsucesso-devido-a-erro-de-reconhecimento-facial/,17 meses atrás,Voz das Comunidades
Sistemas de reconhecimento facial são confiáveis? Como falhas recentes reacendem o debate sobre riscos,https://g1.globo.com/fantastico/noticia/2024/04/22/sistemas-de-reconhecimento-facial-como-falhas-recentes-reascendem-o-debate-sobre-riscos.ghtml,17 meses atrás,G1
Torcedor do Confiança relata ter sido conduzido pela PM por erro de reconhecimento facial; veja vídeo,https://oglobo.globo.com/esportes/noticia/2024/04/15/torcedor-do-confianca-relata-ter-sido-conduzido-pela-pm-por-erro-de-reconhecimento-facial-veja-video.ghtml,17 meses atrás,O Globo
Mulher identificada por reconhecimento facial em Copacabana é solta após erro em sistema ser constatado,https://oglobo.globo.com/rio/noticia/2024/01/04/mulher-identificada-pelo-sistema-de-reconhecimento-facial-em-copacabana-e-liberada-apos-ser-constatado-que-mandado-de-prisao-estava-no-sistema-por-erro.ghtml,21 meses atrás,O Globo
"‘Medo, frustrado e constrangido', diz homem detido por engano em estádio após erro do sistema de reconhecimento facial",https://g1.globo.com/fantastico/noticia/2024/04/21/medo-frustrado-e-constrangido-diz-homem-detido-por-engano-em-estadio-apos-erro-do-sistema-de-reconhecimento-facial.ghtml,17 meses atrás,G1
"Reconhecimento facial: 70% dos projetos têm índice baixo de transparência, e estados omitem erros com uso da tecnologia",https://oglobo.globo.com/brasil/noticia/2024/10/03/reconhecimento-facial-70percent-dos-projetos-tem-indice-baixo-de-transparencia-e-estados-omitem-erros-com-uso-da-tecnologia.ghtml,12 meses atrás,O Globo
"Prisões por reconhecimento facial avançam pelo país, mas erros em série desafiam tecnologia de combate ao crime",https://oglobo.globo.com/brasil/noticia/2024/01/05/prisoes-por-reconhecimento-facial-avancam-pelo-pais-mas-erros-em-serie-desafiam-tecnologia-de-combate-ao-crime.ghtml,21 meses atrás,O Globo
"Vivi para contar: 'Me confundiram duas vezes com uma foragida na mesma festa', diz jovem alvo de reconhecimento facial",https://oglobo.globo.com/brasil/noticia/2024/01/05/vivi-para-contar-me-confundiram-duas-vezes-com-uma-foragida-na-mesma-festa-diz-jovem-alvo-de-reconhecimento-facial.ghtml,21 meses atrás,O Globo
"Sem regulação, estados prendem centenas usando biometria facial",https://www.conjur.com.br/2024-mai-17/sem-regulacao-estados-prendem-centenas-utilizando-reconhecimento-facial/,16 meses atrás,Consultor Jurídico
Inconformidade do reconhecimento facial no contexto das garantias de direitos,https://www.conjur.com.br/2024-out-16/inconformidade-do-reconhecimento-facial-no-contexto-das-garantias-de-direitos/,11 meses atrás,Consultor Jurídico
Reconhecimento facial e a segurança pública para poucos,https://www.jota.info/opiniao-e-analise/colunas/ia-regulacao-democracia/reconhecimento-facial-e-a-seguranca-publica-para-poucos,14 meses atrás,JOTA Info
